ORDEN,sexo,parentesco,conyugue,conyugueNo,padre,padreNo,madre,madreNo,LLAVEHOG,MadreSoltera
3,2,3,0,0,1,1,1,2,60084931,0
4,2,3,0,0,1,1,1,2,60084931,1
5,1,4,0,0,2,0,1,4,60084931,0
1,1,1,1,2,3,0,3,0,60085001,0
2,2,2,1,1,3,0,3,0,60085001,0
3,2,3,0,0,1,1,1,2,60085001,0
4,2,3,0,0,1,1,1,2,60085001,1
5,1,4,0,0,2,0,1,4,60085001,0
1,2,1,0,0,2,0,2,0,60085081,1
2,1,3,0,0,3,0,1,1,60085081,0
3,2,3,0,0,3,0,1,1,60085081,0
1,2,1,0,0,2,0,2,0,60085082,1
2,2,3,0,0,2,0,1,1,60085082,0
3,2,3,0,0,2,0,1,1,60085082,0
1,2,1,0,0,3,0,2,0,60085091,1
2,1,3,0,0,2,0,1,1,60085091,0
1,2,1,0,0,2,0,2,0,60085181,1
2,1,3,0,0,2,0,1,1,60085181,0
3,1,3,0,0,2,0,1,1,60085181,0
4,1,3,0,0,2,0,1,1,60085181,0
5,2,3,0,0,2,0,1,1,60085181,0
1,1,1,1,2,3,0,2,0,60085262,0
2,2,2,1,1,3,0,3,0,60085262,0
3,2,3,0,0,1,1,1,2,60085262,0
4,2,3,0,0,1,1,1,2,60085262,1
5,1,4,0,0,2,0,1,4,60085262,0
6,1,4,0,0,2,0,2,0,60085262,0
1,2,1,0,0,2,0,3,0,60085271,1
2,1,3,0,0,2,0,1,1,60085271,0
3,2,3,0,0,2,0,1,1,60085271,0
1,2,1,0,0,3,0,3,0,60085331,0
2,2,3,0,0,3,0,1,1,60085331,1
3,2,4,0,0,2,0,1,2,60085331,0
4,2,4,0,0,2,0,1,2,60085331,0
5,2,4,0,0,2,0,1,2,60085331,1
6,1,9,0,0,2,0,1,5,60085331,0
7,1,4,0,0,2,0,2,0,60085331,0
8,2,7,0,0,3,0,3,0,60085331,0
1,2,1,0,0,3,0,3,0,60085531,1
2,2,3,0,0,2,0,1,1,60085531,0
1,2,1,0,0,3,0,3,0,60085591,0
2,2,3,0,0,2,0,1,1,60085591,1
3,1,4,0,0,2,0,1,2,60085591,0
1,2,1,0,0,3,0,2,0,60085691,1
2,2,3,0,0,2,0,1,1,60085691,0
3,2,3,0,0,2,0,1,1,60085691,0
1,2,1,0,0,3,0,3,0,60085741,0
2,2,3,0,0,2,0,1,1,60085741,1
3,2,4,0,0,2,0,1,2,60085741,0
4,2,4,0,0,2,0,1,2,60085741,0
5,2,4,0,0,2,0,1,2,60085741,0
1,1,1,1,2,2,0,2,0,60085901,0
2,2,2,1,1,2,0,2,0,60085901,0
3,1,3,0,0,1,1,1,2,60085901,0
4,2,3,0,0,1,1,1,2,60085901,0
5,2,3,0,0,1,1,1,2,60085901,1
6,2,4,0,0,2,0,1,5,60085901,0
1,2,1,0,0,3,0,3,0,60086031,0
2,1,4,0,0,2,0,3,0,60086031,0
3,2,4,0,0,2,0,2,0,60086031,1
4,2,4,0,0,2,0,1,3,60086031,0
1,2,1,0,0,2,0,2,0,60086051,0
2,2,3,0,0,3,0,1,1,60086051,1
3,1,4,0,0,2,0,1,2,60086051,0
1,2,1,0,0,2,0,2,0,60086111,1
2,1,3,0,0,2,0,1,1,60086111,0
3,2,3,0,0,2,0,1,1,60086111,0
4,2,3,0,0,2,0,1,1,60086111,0
1,2,1,0,0,3,0,3,0,60086121,1
2,1,3,0,0,2,0,1,1,60086121,0
3,1,3,0,0,2,0,1,1,60086121,0
4,1,3,0,0,2,0,1,1,60086121,0
1,2,1,0,0,3,0,2,0,60086191,1
2,1,3,0,0,2,0,1,1,60086191,0
3,1,3,0,0,2,0,1,1,60086191,0
1,2,1,0,0,2,0,3,0,60086251,1
2,1,3,0,0,2,0,1,1,60086251,0
3,1,3,0,0,2,0,1,1,60086251,0
4,2,3,0,0,2,0,1,1,60086251,0
5,1,3,0,0,2,0,1,1,60086251,0
6,1,4,0,0,1,5,2,0,60086251,0
1,2,1,0,0,3,0,3,0,60086281,1
2,2,3,0,0,2,0,1,1,60086281,0
3,1,3,0,0,3,0,1,1,60086281,0
1,2,1,0,0,2,0,2,0,60086311,1
2,2,3,0,0,3,0,1,1,60086311,0
1,2,1,0,0,2,0,2,0,60086351,1
2,1,3,0,0,2,0,1,1,60086351,0
3,1,3,0,0,2,0,1,1,60086351,0
1,2,1,0,0,3,0,3,0,60086431,1
2,1,3,0,0,3,0,1,1,60086431,0
3,2,3,0,0,3,0,1,1,60086431,0
4,1,3,0,0,3,0,1,1,60086431,0
1,1,1,0,0,2,0,1,2,60086491,0
2,2,5,0,0,3,0,3,0,60086491,1
1,1,1,1,2,3,0,3,0,60086601,0
2,2,2,1,1,3,0,3,0,60086601,0
3,1,3,0,0,1,1,1,2,60086601,0
4,1,3,0,0,1,1,1,2,60086601,0
5,2,3,0,0,1,1,1,2,60086601,1
6,2,4,0,0,2,0,1,5,60086601,0
1,2,1,0,0,2,0,2,0,60086611,1
2,1,3,0,0,2,0,1,1,60086611,0
3,1,3,1,4,2,0,1,1,60086611,0
4,2,8,1,3,2,0,2,0,60086611,0
5,1,4,0,0,1,3,1,4,60086611,0
6,2,9,0,0,2,0,2,0,60086611,1
7,2,9,0,0,2,0,1,6,60086611,0
1,2,1,0,0,2,0,2,0,60086711,1
2,2,3,0,0,2,0,1,1,60086711,0
3,2,3,0,0,2,0,1,1,60086711,0
1,1,1,1,2,3,0,3,0,60086861,0
2,2,2,1,1,2,0,2,0,60086861,0
3,1,3,0,0,1,1,1,2,60086861,0
4,1,3,0,0,1,1,1,2,60086861,0
5,1,3,0,0,1,1,1,2,60086861,0
6,2,3,0,0,1,1,1,2,60086861,0
7,2,3,0,0,1,1,1,2,60086861,1
8,1,4,0,0,2,0,1,7,60086861,0
9,2,4,0,0,2,0,1,7,60086861,0
1,2,1,2,0,3,0,2,0,60087061,0
2,2,3,0,0,2,0,1,1,60087061,0
3,1,3,0,0,2,0,1,1,60087061,0
4,2,3,0,0,2,0,1,1,60087061,1
5,2,4,0,0,2,0,1,4,60087061,0
1,1,1,1,2,2,0,2,0,60087071,0
2,2,2,1,1,2,0,2,0,60087071,0
3,2,3,0,0,2,0,1,2,60087071,0
4,2,9,0,0,2,0,2,0,60087071,1
5,1,9,0,0,2,0,1,4,60087071,0
1,1,1,0,0,3,0,3,0,60087281,0
2,2,3,0,0,1,1,3,0,60087281,1
3,2,4,0,0,2,0,1,2,60087281,0
4,1,4,0,0,2,0,1,2,60087281,0
5,1,4,0,0,3,0,2,0,60087281,0
1,2,1,0,0,2,0,3,0,60087291,1
2,2,3,1,3,2,0,1,1,60087291,0
3,1,8,1,2,2,0,2,0,60087291,0
4,2,4,0,0,1,3,1,2,60087291,0
1,2,1,0,0,2,0,2,0,60087341,1
2,2,3,0,0,2,0,1,1,60087341,1
3,2,4,0,0,2,0,1,2,60087341,0
1,2,1,0,0,2,0,2,0,60087451,1
2,2,3,0,0,2,0,1,1,60087451,0
1,2,1,0,0,3,0,2,0,60087521,1
2,1,3,0,0,2,0,1,1,60087521,0
1,2,1,0,0,2,0,2,0,60087541,1
2,2,3,0,0,2,0,1,1,60087541,0
1,2,1,0,0,2,0,3,0,60087591,1
2,1,3,0,0,2,0,1,1,60087591,0
3,2,3,0,0,2,0,1,1,60087591,0
4,1,3,0,0,2,0,1,1,60087591,0
5,2,3,0,0,2,0,1,1,60087591,0
6,1,3,0,0,2,0,1,1,60087591,0
1,1,1,1,2,3,0,3,0,60087611,0
2,2,2,1,1,2,0,3,0,60087611,0
3,1,3,0,0,1,1,1,2,60087611,0
4,1,3,0,0,1,1,1,2,60087611,0
5,2,3,0,0,1,1,1,2,60087611,0
6,2,3,0,0,1,1,1,2,60087611,1
7,2,4,0,0,2,0,1,6,60087611,0
8,1,4,0,0,2,0,2,0,60087611,0
1,2,1,0,0,3,0,2,0,60087641,1
2,2,3,0,0,2,0,1,1,60087641,0
3,1,3,0,0,2,0,1,1,60087641,0
4,2,3,0,0,2,0,1,1,60087641,0
1,2,1,0,0,2,0,2,0,60087671,1
2,1,3,0,0,2,0,1,1,60087671,0
3,2,3,0,0,2,0,1,1,60087671,0
1,2,1,0,0,2,0,2,0,60087681,1
2,2,3,0,0,2,0,1,1,60087681,0
3,2,3,0,0,2,0,1,1,60087681,0
4,2,3,0,0,2,0,1,1,60087681,0
1,2,1,0,0,3,0,3,0,60087811,0
2,2,3,0,0,2,0,1,1,60087811,1
3,2,4,0,0,2,0,1,2,60087811,0
4,2,4,2,0,2,0,1,2,60087811,0
5,2,9,0,0,2,0,1,4,60087811,0
1,1,1,0,0,2,0,3,0,60087941,0
2,2,3,0,0,1,1,2,0,60087941,1
3,2,4,0,0,2,0,1,2,60087941,0
1,2,1,0,0,2,0,2,0,60087951,1
2,1,3,0,0,2,0,1,1,60087951,0
3,1,3,0,0,2,0,1,1,60087951,0
1,1,1,1,2,3,0,3,0,60088021,0
2,2,2,1,1,3,0,3,0,60088021,0
3,2,3,0,0,1,1,1,2,60088021,1
4,1,4,0,0,2,0,1,3,60088021,0
5,1,4,0,0,2,0,2,0,60088021,0
1,2,1,0,0,3,0,3,0,60088031,1
2,1,3,0,0,2,0,1,1,60088031,0
3,1,3,0,0,2,0,1,1,60088031,0
4,1,3,0,0,2,0,1,1,60088031,0
5,1,3,0,0,2,0,1,1,60088031,0
1,2,1,0,0,3,0,3,0,60088051,0
2,2,3,0,0,2,0,1,1,60088051,1
3,1,4,0,0,2,0,1,2,60088051,0
4,1,4,0,0,2,0,1,2,60088051,0
5,2,4,0,0,3,0,2,0,60088051,0
1,2,1,0,0,3,0,2,0,60088111,1
2,1,3,0,0,2,0,1,1,60088111,0
3,2,3,0,0,2,0,1,1,60088111,1
4,2,4,0,0,2,0,1,3,60088111,0
5,1,4,0,0,2,0,1,3,60088111,0
6,2,4,0,0,2,0,1,3,60088111,0
7,1,4,0,0,2,0,1,3,60088111,0
8,2,4,0,0,2,0,1,3,60088111,0
1,2,1,0,0,3,0,3,0,60088131,1
2,2,3,0,0,2,0,1,1,60088131,0
3,2,3,0,0,2,0,1,1,60088131,0
1,2,1,0,0,3,0,2,0,60088141,1
2,1,3,0,0,2,0,1,1,60088141,0
3,1,3,0,0,2,0,1,1,60088141,0
4,2,3,0,0,2,0,1,1,60088141,0
5,1,3,0,0,2,0,1,1,60088141,0
6,1,3,0,0,2,0,1,1,60088141,0
1,2,1,0,0,2,0,2,0,60088181,1
2,1,3,0,0,2,0,1,1,60088181,0
3,1,3,0,0,2,0,1,1,60088181,0
4,1,3,0,0,2,0,1,1,60088181,0
5,2,3,1,6,2,0,1,1,60088181,0
6,1,8,1,5,2,0,3,0,60088181,0
7,1,4,0,0,1,6,1,5,60088181,0
1,2,1,0,0,2,0,2,0,60088241,1
2,2,3,0,0,2,0,1,1,60088241,0
3,2,3,0,0,2,0,1,1,60088241,0
1,2,1,0,0,2,0,3,0,60088261,1
2,2,3,0,0,3,0,1,1,60088261,0
3,2,3,0,0,2,0,1,1,60088261,0
1,1,1,0,0,3,0,3,0,60088301,0
2,2,3,0,0,1,1,3,0,60088301,1
3,1,4,0,0,2,0,1,2,60088301,0
1,1,1,0,0,2,0,2,0,60088381,0
2,1,3,0,0,1,1,2,0,60088381,0
3,2,3,0,0,1,1,2,0,60088381,1
4,2,4,0,0,2,0,1,3,60088381,0
5,2,3,0,0,1,1,2,0,60088381,1
6,2,4,0,0,2,0,1,5,60088381,0
1,2,1,0,0,3,0,2,0,60088391,1
2,1,3,0,0,2,0,1,1,60088391,0
3,2,3,0,0,2,0,1,1,60088391,0
1,2,1,0,0,2,0,2,0,60088521,1
2,2,3,0,0,2,0,1,1,60088521,0
1,2,1,0,0,2,0,2,0,60088601,1
2,2,3,0,0,2,0,1,1,60088601,0
1,1,1,1,2,3,0,2,0,60088691,0
2,2,2,1,1,3,0,2,0,60088691,0
3,1,3,0,0,1,1,1,2,60088691,0
4,2,3,0,0,1,1,1,2,60088691,1
5,2,4,0,0,2,0,1,4,60088691,0
1,2,1,1,2,2,0,2,0,60088701,0
2,1,2,1,1,3,0,2,0,60088701,0
3,2,3,0,0,1,2,1,1,60088701,1
4,1,4,0,0,2,0,1,3,60088701,0
1,2,1,0,0,3,0,2,0,60088741,1
2,1,3,0,0,2,0,1,1,60088741,0
3,1,3,0,0,2,0,1,1,60088741,0
1,2,1,0,0,3,0,1,3,60088771,1
2,2,3,0,0,2,0,1,1,60088771,0
3,2,5,0,0,3,0,3,0,60088771,1
1,2,1,0,0,2,0,2,0,60088781,1
2,1,3,0,0,2,0,1,1,60088781,0
3,2,3,0,0,2,0,1,1,60088781,0
1,2,1,0,0,2,0,2,0,60088981,1
2,2,3,0,0,2,0,1,1,60088981,0
3,1,3,0,0,2,0,1,1,60088981,0
4,1,3,0,0,2,0,1,1,60088981,0
1,2,1,0,0,3,0,3,0,60089011,1
2,2,3,0,0,2,0,1,1,60089011,0
1,2,1,0,0,1,4,3,0,60089101,0
2,2,3,0,0,2,0,1,1,60089101,1
3,2,4,0,0,3,0,1,2,60089101,0
4,1,5,0,0,3,0,3,0,60089101,0
1,2,1,0,0,2,0,2,0,60089111,1
2,1,3,0,0,2,0,1,1,60089111,0
3,2,3,0,0,2,0,1,1,60089111,0
1,1,1,1,2,3,0,3,0,60089221,0
2,2,2,1,1,3,0,2,0,60089221,0
3,2,3,0,0,1,1,1,2,60089221,1
4,1,4,0,0,2,0,1,3,60089221,0
1,1,1,1,2,2,0,1,4,60089451,0
2,2,2,1,1,3,0,3,0,60089451,0
3,1,3,0,0,1,1,1,2,60089451,0
4,2,5,0,0,2,0,2,0,60089451,1
1,2,1,0,0,3,0,3,0,60089471,1
2,2,3,0,0,3,0,1,1,60089471,0
1,2,1,0,0,2,0,2,0,60089481,1
2,1,3,0,0,2,0,1,1,60089481,0
3,1,3,0,0,2,0,1,1,60089481,0
4,1,3,1,5,2,0,1,1,60089481,0
5,2,8,1,4,3,0,2,0,60089481,0
1,2,1,1,2,2,0,2,0,60089491,0
2,1,2,1,1,2,0,3,0,60089491,0
3,1,3,0,0,2,0,1,1,60089491,0
4,1,3,0,0,2,0,1,1,60089491,0
5,1,3,0,0,2,0,1,1,60089491,0
6,2,3,0,0,2,0,1,1,60089491,1
7,1,4,0,0,2,0,1,6,60089491,0
8,1,4,0,0,2,0,2,0,60089491,0
1,1,1,1,2,3,0,3,0,60089521,0
2,2,2,1,1,3,0,3,0,60089521,0
3,1,3,0,0,3,0,1,2,60089521,0
4,1,3,0,0,1,1,1,2,60089521,0
5,2,3,0,0,1,1,1,2,60089521,1
6,2,4,0,0,2,0,1,5,60089521,0
7,2,4,0,0,2,0,1,5,60089521,0
8,1,4,0,0,2,0,2,0,60089521,0
1,2,1,0,0,2,0,2,0,60089531,1
2,2,3,0,0,3,0,1,1,60089531,0
3,2,3,0,0,3,0,1,1,60089531,0
1,2,1,0,0,3,0,3,0,60089551,0
2,2,3,0,0,3,0,1,1,60089551,1
3,1,4,0,0,2,0,1,2,60089551,0
4,1,4,0,0,2,0,2,0,60089551,0
1,2,1,0,0,2,0,2,0,60089881,1
2,1,3,0,0,2,0,1,1,60089881,0
3,1,3,0,0,2,0,1,1,60089881,0
4,2,3,0,0,2,0,1,1,60089881,1
5,2,4,0,0,2,0,1,4,60089881,0
6,1,4,0,0,2,0,1,4,60089881,0
1,2,1,0,0,2,0,2,0,60089951,1
2,1,3,0,0,2,0,1,1,60089951,0
3,2,3,0,0,2,0,1,1,60089951,1
4,1,4,0,0,2,0,1,3,60089951,0
1,2,1,1,2,3,0,2,0,60090031,0
2,1,2,1,1,3,0,2,0,60090031,0
3,1,3,0,0,1,2,2,0,60090031,0
4,2,3,0,0,2,0,1,1,60090031,1
5,2,4,0,0,2,0,1,4,60090031,0
1,2,1,0,0,3,0,3,0,60090041,0
2,1,3,1,3,3,0,1,1,60090041,0
3,2,8,1,2,2,0,2,0,60090041,0
4,1,4,0,0,2,0,1,3,60090041,0
5,2,3,0,0,3,0,1,1,60090041,1
6,1,4,0,0,2,0,1,5,60090041,0
7,2,4,0,0,2,0,1,5,60090041,0
8,1,4,0,0,2,0,1,5,60090041,0
9,2,4,0,0,2,0,1,5,60090041,0
10,2,4,0,0,2,0,1,5,60090041,0
11,1,4,0,0,2,0,2,0,60090041,0
1,2,1,0,0,2,0,3,0,60090091,1
2,1,3,0,0,2,0,1,1,60090091,0
3,2,3,0,0,2,0,1,1,60090091,0
4,2,7,0,0,2,0,3,0,60090091,0
5,2,7,1,6,2,0,3,0,60090091,0
6,1,9,1,5,3,0,2,0,60090091,0
7,1,9,0,0,3,0,1,5,60090091,0
8,2,9,0,0,1,6,1,5,60090091,0
9,2,9,0,0,1,6,1,5,60090091,0
10,2,14,0,0,2,0,2,0,60090091,0
11,2,14,0,0,2,0,2,0,60090091,0
1,2,1,1,2,2,0,2,0,60090121,0
2,1,2,1,1,2,0,3,0,60090121,0
3,2,3,0,0,1,2,1,1,60090121,0
4,1,3,0,0,1,2,1,1,60090121,0
5,2,3,0,0,1,2,1,1,60090121,0
6,2,3,0,0,1,2,1,1,60090121,1
7,1,4,0,0,2,0,1,6,60090121,0
1,1,1,1,2,2,0,2,0,60090181,0
2,2,2,1,1,2,0,2,0,60090181,0
3,2,3,0,0,2,0,1,2,60090181,1
4,1,4,0,0,2,0,1,3,60090181,0
1,2,1,0,0,2,0,2,0,60090231,1
2,2,3,0,0,2,0,1,1,60090231,0
3,2,3,0,0,2,0,1,1,60090231,0
1,1,1,1,2,2,0,2,0,60090451,0
2,2,2,1,1,3,0,2,0,60090451,0
3,1,3,0,0,1,1,1,2,60090451,0
4,2,3,0,0,1,1,1,2,60090451,0
5,2,3,0,0,1,1,1,2,60090451,1
6,1,4,0,0,2,0,1,5,60090451,0
1,2,1,0,0,2,0,2,0,60090501,1
2,1,3,0,0,2,0,1,1,60090501,0
3,2,3,0,0,2,0,1,1,60090501,0
1,2,1,0,0,2,0,2,0,60090561,1
2,2,3,0,0,2,0,1,1,60090561,0
1,2,1,0,0,2,0,2,0,60090651,1
2,2,3,0,0,2,0,1,1,60090651,0
1,2,1,0,0,2,0,2,0,60090681,1
2,1,3,0,0,2,0,1,1,60090681,0
1,1,1,1,2,2,0,2,0,60090691,0
2,2,2,1,1,2,0,2,0,60090691,0
3,2,3,0,0,1,1,1,2,60090691,1
4,1,4,0,0,2,0,1,3,60090691,0
5,1,4,0,0,2,0,1,3,60090691,0
1,2,1,0,0,2,0,2,0,60090701,1
2,2,3,0,0,2,0,1,1,60090701,0
1,2,1,0,0,3,0,3,0,60091221,1
2,1,3,0,0,3,0,1,1,60091221,0
3,1,3,0,0,3,0,1,1,60091221,0
4,1,3,0,0,3,0,1,1,60091221,0
5,1,3,0,0,3,0,1,1,60091221,0
1,2,1,0,0,3,0,3,0,60091261,0
2,2,3,0,0,3,0,1,1,60091261,0
3,1,3,0,0,3,0,1,1,60091261,0
4,1,3,0,0,3,0,1,1,60091261,0
5,1,3,2,0,3,0,1,1,60091261,0
6,2,3,0,0,3,0,1,1,60091261,1
7,1,4,0,0,2,0,1,6,60091261,0
1,1,1,1,2,3,0,2,0,60091281,0
2,2,2,1,1,3,0,2,0,60091281,0
3,1,3,0,0,1,1,1,2,60091281,0
4,2,3,0,0,1,1,1,2,60091281,1
5,2,4,0,0,2,0,1,4,60091281,0
6,1,4,0,0,2,0,2,0,60091281,0
1,2,1,0,0,3,0,3,0,60091321,1
2,2,3,0,0,3,0,1,1,60091321,0
1,2,1,0,0,2,0,3,0,60091331,1
2,2,3,0,0,2,0,1,1,60091331,0
1,2,1,0,0,3,0,1,6,60091381,1
2,2,3,0,0,2,0,1,1,60091381,0
3,1,3,0,0,2,0,1,1,60091381,0
4,2,3,0,0,2,0,1,1,60091381,1
5,2,4,0,0,2,0,1,4,60091381,0
6,2,5,0,0,3,0,3,0,60091381,0
7,2,12,0,0,2,0,2,0,60091381,0
1,2,1,0,0,3,0,2,0,60091431,1
2,1,3,0,0,2,0,1,1,60091431,0
3,2,3,0,0,2,0,1,1,60091431,0
4,2,3,0,0,2,0,1,1,60091431,0
1,2,1,0,0,3,0,2,0,60091681,1
2,1,3,0,0,2,0,1,1,60091681,0
3,1,3,0,0,2,0,1,1,60091681,0
4,2,3,0,0,2,0,1,1,60091681,0
5,1,3,0,0,2,0,1,1,60091681,0
6,2,3,0,0,2,0,1,1,60091681,1
7,1,4,0,0,2,0,1,6,60091681,0
1,1,1,1,2,3,0,3,0,60091751,0
2,2,2,1,1,3,0,2,0,60091751,0
3,2,3,0,0,1,1,1,2,60091751,0
4,2,3,0,0,1,1,1,2,60091751,1
5,2,4,0,0,2,0,1,4,60091751,0
6,1,7,0,0,3,0,3,0,60091751,0
1,2,1,1,2,2,0,2,0,60091851,0
2,1,2,1,1,2,0,2,0,60091851,0
3,2,3,0,0,1,2,1,1,60091851,0
4,2,3,0,0,1,2,1,1,60091851,0
5,2,3,0,0,1,2,1,1,60091851,0
6,2,3,0,0,1,2,1,1,60091851,0
7,2,3,0,0,2,0,1,1,60091851,1
8,2,4,0,0,2,0,1,7,60091851,0
9,1,4,0,0,2,0,1,7,60091851,0
1,2,1,0,0,2,0,2,0,60091881,1
2,2,3,0,0,2,0,1,1,60091881,0
3,1,3,0,0,2,0,1,1,60091881,0
1,2,1,0,0,2,0,2,0,60091921,1
2,2,3,0,0,2,0,1,1,60091921,0
3,2,3,0,0,2,0,1,1,60091921,0
1,2,1,0,0,2,0,2,0,60091951,1
2,1,3,0,0,2,0,1,1,60091951,0
1,2,1,0,0,2,0,2,0,60092191,1
2,1,3,0,0,2,0,1,1,60092191,0
1,2,1,0,0,2,0,2,0,60092201,1
2,2,3,0,0,2,0,1,1,60092201,0
3,1,3,0,0,2,0,1,1,60092201,0
4,2,3,0,0,2,0,1,1,60092201,0
1,2,1,0,0,2,0,2,0,60092231,1
2,2,3,0,0,2,0,1,1,60092231,0
1,1,1,1,2,3,0,3,0,60092351,0
2,2,2,1,1,3,0,3,0,60092351,0
3,2,3,0,0,1,1,1,2,60092351,0
4,2,3,0,0,1,1,1,2,60092351,1
5,2,4,0,0,2,0,1,4,60092351,0
1,2,1,0,0,3,0,2,0,60092411,1
2,1,3,0,0,2,0,1,1,60092411,0
1,2,1,0,0,3,0,3,0,60092491,1
2,1,3,0,0,2,0,1,1,60092491,0
3,1,9,0,0,2,0,2,0,60092491,0
1,2,1,0,0,2,0,2,0,60092511,1
2,2,3,0,0,2,0,1,1,60092511,0
3,1,7,0,0,2,0,2,0,60092511,0
4,2,7,0,0,2,0,2,0,60092511,0
1,2,1,0,0,2,0,2,0,60092521,1
2,2,3,0,0,3,0,1,1,60092521,0
3,2,3,0,0,3,0,1,1,60092521,0
1,2,1,0,0,2,0,2,0,60092571,1
2,1,3,0,0,2,0,1,1,60092571,0
1,2,1,0,0,3,0,3,0,60093091,1
2,2,3,0,0,2,0,1,1,60093091,0
1,2,1,1,2,3,0,2,0,60093101,0
2,1,2,1,1,3,0,3,0,60093101,0
3,1,3,0,0,1,2,1,1,60093101,0
4,2,3,0,0,1,2,1,1,60093101,1
5,1,4,0,0,2,0,1,4,60093101,0
6,1,14,0,0,2,0,2,0,60093101,0
1,1,1,1,2,2,0,3,0,60093141,0
2,2,2,1,1,2,0,2,0,60093141,0
3,1,3,0,0,1,1,1,2,60093141,0
4,2,3,0,0,1,1,1,2,60093141,0
5,2,3,0,0,1,1,1,2,60093141,1
6,2,4,0,0,2,0,1,5,60093141,0
1,2,1,0,0,3,0,3,0,60093151,0
2,2,3,0,0,3,0,1,1,60093151,1
3,2,4,0,0,2,0,1,2,60093151,0
1,1,1,0,0,3,0,3,0,60093211,0
2,2,3,0,0,1,1,3,0,60093211,0
3,2,4,0,0,2,0,1,2,60093211,1
4,2,9,0,0,2,0,1,3,60093211,0
5,1,9,0,0,2,0,1,3,60093211,0
1,1,1,1,2,2,0,3,0,60093221,0
2,2,2,1,1,3,0,3,0,60093221,0
3,2,3,0,0,1,1,1,2,60093221,0
4,2,3,0,0,1,1,1,2,60093221,0
5,2,3,0,0,1,1,1,2,60093221,1
6,2,4,0,0,2,0,1,5,60093221,0
1,2,1,0,0,2,0,2,0,60093421,1
2,1,3,0,0,2,0,1,1,60093421,0
3,1,3,0,0,2,0,1,1,60093421,0
1,2,1,0,0,3,0,1,3,60093591,1
2,2,3,0,0,2,0,1,1,60093591,0
3,2,5,0,0,3,0,2,0,60093591,0
1,2,1,0,0,2,0,2,0,60093631,0
2,2,3,0,0,2,0,1,1,60093631,0
3,2,3,0,0,2,0,1,1,60093631,0
4,2,3,0,0,2,0,1,1,60093631,1
5,1,4,0,0,2,0,1,4,60093631,0
1,2,1,0,0,3,0,3,0,60093721,0
2,2,3,0,0,2,0,1,1,60093721,0
3,2,3,0,0,2,0,1,1,60093721,1
4,2,4,0,0,2,0,1,3,60093721,0
1,2,1,0,0,3,0,2,0,60093791,1
2,2,3,0,0,2,0,2,0,60093791,0
3,2,3,0,0,2,0,1,1,60093791,1
4,2,4,0,0,2,0,1,3,60093791,0
5,2,14,0,0,2,0,2,0,60093791,0
1,1,1,1,2,3,0,3,0,60093811,0
2,2,2,1,1,3,0,3,0,60093811,0
3,2,3,0,0,1,1,1,2,60093811,1
4,2,4,0,0,2,0,1,3,60093811,0
5,2,4,0,0,2,0,1,3,60093811,0
1,2,1,0,0,2,0,2,0,60093871,1
2,1,3,0,0,2,0,1,1,60093871,0
1,2,1,0,0,2,0,2,0,60093931,1
2,1,3,0,0,2,0,1,1,60093931,0
1,2,1,0,0,3,0,2,0,60094081,1
2,1,3,0,0,2,0,1,1,60094081,0
3,2,3,0,0,2,0,1,1,60094081,0
4,2,3,0,0,2,0,1,1,60094081,0
1,1,1,1,2,3,0,3,0,60094151,0
2,2,2,1,1,3,0,3,0,60094151,0
3,2,3,0,0,1,1,1,2,60094151,1
4,1,4,0,0,2,0,1,3,60094151,0
1,2,1,0,0,2,0,2,0,60094171,1
2,2,3,0,0,2,0,1,1,60094171,0
3,1,3,0,0,2,0,1,1,60094171,0
1,2,1,0,0,3,0,2,0,60094271,1
2,2,3,1,3,3,0,1,1,60094271,0
3,1,8,1,2,3,0,3,0,60094271,0
4,2,4,0,0,2,0,1,2,60094271,0
1,1,1,1,2,3,0,3,0,60094331,0
2,2,2,1,1,3,0,3,0,60094331,0
3,2,3,0,0,1,1,1,2,60094331,1
4,2,4,0,0,2,0,1,3,60094331,0
5,2,3,1,6,1,1,1,2,60094331,0
6,1,8,1,5,2,0,2,0,60094331,0
1,2,1,0,0,2,0,2,0,60094391,1
2,2,3,0,0,2,0,1,1,60094391,0
3,1,3,0,0,2,0,1,1,60094391,0
1,1,1,0,0,3,0,3,0,60094401,0
2,2,3,0,0,1,1,3,0,60094401,1
3,1,4,0,0,2,0,1,2,60094401,0
1,1,1,0,0,2,0,1,4,60094411,0
2,2,3,0,0,1,1,2,0,60094411,1
3,1,4,0,0,2,0,1,2,60094411,0
4,2,5,0,0,3,0,3,0,60094411,0
1,2,1,1,2,3,0,3,0,60094451,0
2,1,2,1,1,3,0,3,0,60094451,0
3,2,3,0,0,1,2,1,1,60094451,0
4,2,3,0,0,1,2,1,1,60094451,1
5,1,4,0,0,2,0,1,4,60094451,0
1,2,1,0,0,3,0,3,0,60094491,1
2,1,3,0,0,2,0,1,1,60094491,0
1,2,1,0,0,2,0,2,0,60094511,1
2,2,3,0,0,2,0,1,1,60094511,0
1,1,1,1,2,3,0,3,0,60094921,0
2,2,2,1,1,3,0,3,0,60094921,0
3,1,3,0,0,1,1,1,2,60094921,0
4,2,3,0,0,1,1,1,2,60094921,0
5,1,3,0,0,1,1,1,2,60094921,0
6,2,3,0,0,1,1,1,2,60094921,0
