LLAVEHOG,ORDEN,DIRECTORIO,NoHijos,NvEducacion,TipoContrato,Salud,Agua_Potable,Estrato,Satisfaccion
60001931,4,6000193,1,0,0,1,1,1,0
60001931,5,6000193,3,1,0,1,1,1,9
60001941,1,6000194,2,3,0,1,1,1,10
60001941,2,6000194,2,3,0,1,1,1,7
60001951,1,6000195,3,4,2,2,3,1,9
60001951,2,6000195,2,5,0,1,3,1,7
60001951,3,6000195,1,0,0,1,3,1,0
60001951,4,6000195,1,0,0,1,3,1,0
60001951,5,6000195,1,0,0,1,3,1,0
60001961,1,6000196,2,3,0,1,1,1,8
60001961,2,6000196,2,0,0,1,1,1,7
60001961,3,6000196,1,0,0,1,1,1,0
60001971,1,6000197,2,3,0,9,1,1,6
60001971,2,6000197,1,3,0,9,1,1,7
60001971,3,6000197,1,3,0,1,1,1,7
60001981,1,6000198,2,4,0,2,1,1,10
60001981,2,6000198,2,5,2,2,1,1,10
60001991,1,6000199,3,3,0,2,1,1,8
60001991,2,6000199,2,4,2,2,1,1,8
60002001,1,6000200,2,5,2,9,1,1,8
60002001,2,6000200,3,4,0,2,1,1,7
60002001,3,6000200,2,0,0,2,1,1,0
60002011,1,6000201,3,3,0,1,1,1,8
60002011,2,6000201,1,1,0,1,1,1,9
60002021,1,6000202,3,3,0,1,4,2,10
60002021,2,6000202,3,4,0,1,4,2,10
60002021,3,6000202,1,7,0,1,4,2,10
60002021,4,6000202,1,0,0,1,4,2,0
60002031,1,6000203,3,3,0,1,1,2,10
60002031,2,6000203,2,5,0,1,1,2,10
60002031,3,6000203,1,0,0,1,1,2,0
60002031,4,6000203,1,0,0,1,1,2,0
60002041,1,6000204,2,4,0,1,1,2,5
60002041,2,6000204,1,0,0,1,1,2,0
60002041,3,6000204,1,5,0,1,1,2,8
60002041,4,6000204,1,0,0,1,1,2,0
60002051,1,6000205,2,5,0,2,4,2,10
60002051,2,6000205,2,11,0,1,4,2,10
60002051,3,6000205,1,0,0,2,4,2,0
60002051,4,6000205,1,0,0,2,4,2,0
60002061,1,6000206,2,0,0,1,6,2,10
60002061,2,6000206,2,11,0,1,6,2,10
60002071,1,6000207,2,5,1,1,1,2,10
60002071,2,6000207,2,11,0,1,1,2,10
60002071,3,6000207,1,0,0,1,1,2,10
60002071,4,6000207,2,0,0,1,1,2,0
60002071,5,6000207,1,0,0,1,1,2,0
60002081,1,6000208,3,3,0,1,1,2,10
60002081,2,6000208,1,5,0,1,1,2,10
60002081,3,6000208,1,7,2,1,1,2,10
60002081,4,6000208,1,0,0,1,1,2,0
60002091,1,6000209,3,7,2,1,1,1,0
60002091,2,6000209,2,7,0,1,1,1,0
60002091,3,6000209,1,0,0,1,1,1,0
60002091,4,6000209,1,0,0,1,1,1,0
60002101,1,6000210,1,3,0,1,2,2,10
60002101,2,6000210,2,1,0,1,2,2,7
60002101,3,6000210,1,3,0,1,2,2,9
60002111,1,6000211,2,7,2,1,1,1,10
60002111,2,6000211,2,0,0,1,1,1,10
60002111,3,6000211,1,0,0,1,1,1,10
60002111,4,6000211,1,0,0,1,1,1,0
60002121,1,6000212,1,3,0,1,1,1,10
60002121,2,6000212,3,3,0,1,1,1,10
60002131,1,6000213,2,11,2,1,4,1,10
60002131,2,6000213,2,5,0,1,4,1,10
60002131,3,6000213,1,0,0,1,4,1,10
60002131,4,6000213,1,11,0,1,4,1,10
60002131,5,6000213,1,0,0,1,4,1,0
60002141,1,6000214,2,4,0,1,2,3,7
60002141,2,6000214,2,5,0,1,2,3,10
60002141,3,6000214,1,0,0,1,2,3,0
60002151,1,6000215,3,4,0,1,1,1,10
60002151,2,6000215,3,3,0,1,1,1,10
60002161,1,6000216,3,7,0,1,2,2,10
60002161,2,6000216,1,7,1,1,2,2,10
60002161,3,6000216,1,0,0,1,2,2,0
60002161,4,6000216,1,0,0,1,2,2,0
60002161,5,6000216,1,0,0,1,2,2,0
60002171,1,6000217,2,3,2,1,1,2,9
60002171,2,6000217,2,3,0,1,1,2,9
60002171,3,6000217,1,10,1,1,1,2,9
60002171,4,6000217,1,0,0,1,1,2,10
60002181,1,6000218,3,3,0,1,2,1,10
60002181,2,6000218,3,4,0,1,2,1,6
60002191,1,6000219,2,3,0,1,1,1,10
60002191,2,6000219,1,0,0,1,1,1,0
60002201,1,6000220,2,5,0,1,1,1,5
60002201,2,6000220,2,3,1,1,1,1,8
60002201,3,6000220,1,0,0,1,1,1,10
60002201,4,6000220,1,3,0,1,1,1,0
60002201,5,6000220,1,0,0,1,1,1,0
60002201,6,6000220,1,0,0,1,1,1,0
60002201,7,6000220,1,5,0,1,1,1,10
60002201,8,6000220,1,0,0,1,1,1,0
60002211,1,6000221,2,0,0,1,1,1,10
60002211,2,6000221,1,0,0,1,1,1,0
60002211,3,6000221,1,0,0,1,1,1,0
60002221,1,6000222,2,0,2,1,4,1,10
60002221,2,6000222,3,7,0,1,4,1,10
60002221,3,6000222,1,0,0,1,4,1,10
60002221,4,6000222,1,0,0,1,4,1,0
60002221,5,6000222,1,0,0,1,4,1,0
60002231,1,6000223,3,3,0,1,1,1,10
60002241,1,6000224,3,3,2,1,6,1,5
60002251,1,6000225,3,3,0,1,1,1,10
60002261,1,6000226,3,3,0,1,1,1,10
60002321,1,6000232,2,7,0,1,1,3,10
60002341,1,6000234,3,5,2,1,6,3,10
60002351,1,6000235,2,7,2,1,4,2,10
60002361,1,6000236,2,7,2,1,4,2,10
60002371,1,6000237,2,11,1,1,4,2,10
60002381,1,6000238,2,13,0,1,6,3,10
60002391,1,6000239,2,6,2,2,6,3,10
60002401,1,6000240,2,5,0,1,6,3,10
60002411,1,6000241,3,4,0,1,1,3,10
60002411,2,6000241,2,5,0,1,1,3,8
60002411,3,6000241,2,0,0,2,1,3,7
60002421,1,6000242,3,4,2,1,2,3,10
60002421,2,6000242,3,4,0,1,2,3,10
60002421,3,6000242,2,0,0,1,2,3,0
60002421,4,6000242,2,0,0,1,2,3,10
60002431,1,6000243,2,5,0,1,1,3,10
60002431,2,6000243,2,0,0,1,1,3,10
60002441,1,6000244,2,4,2,1,1,3,10
60002441,2,6000244,2,4,0,1,1,3,10
60002441,3,6000244,1,5,2,1,1,3,10
60002441,4,6000244,1,5,0,2,1,3,9
60002451,1,6000245,2,4,0,1,1,3,8
60002451,2,6000245,3,3,0,1,1,3,5
60002451,3,6000245,1,5,0,1,1,3,10
60002451,4,6000245,1,0,0,1,1,3,0
60002461,1,6000246,1,5,0,1,1,3,8
60002461,2,6000246,1,3,0,1,1,3,8
60002461,3,6000246,1,0,0,1,1,3,10
60002461,4,6000246,1,0,0,1,1,3,0
60002461,5,6000246,3,3,0,1,1,3,5
60002461,6,6000246,1,5,0,1,1,3,10
60002461,7,6000246,2,0,0,1,1,3,5
60002471,1,6000247,2,5,2,1,1,3,9
60002471,2,6000247,3,7,0,1,1,3,6
60002471,3,6000247,1,0,0,1,1,3,0
60002471,4,6000247,1,0,0,1,1,3,0
60002471,5,6000247,2,3,0,1,1,3,5
60002471,6,6000247,3,0,0,1,1,3,8
60002471,7,6000247,2,0,0,1,1,3,7
60002481,1,6000248,3,3,0,1,1,3,7
60002481,2,6000248,3,3,0,1,1,3,5
60002481,3,6000248,1,9,0,1,1,3,9
60002481,4,6000248,1,0,0,1,1,3,8
60002501,1,6000250,2,5,0,1,1,3,5
60002501,2,6000250,2,7,2,1,1,3,10
60002511,1,6000251,3,5,2,1,1,3,8
60002531,1,6000253,3,7,0,1,1,3,8
60002531,2,6000253,2,5,0,1,1,3,6
60002531,3,6000253,1,0,0,1,1,3,0
60002541,1,6000254,3,4,0,1,1,3,10
60002541,2,6000254,2,4,0,1,1,3,6
60002541,3,6000254,1,5,0,1,1,3,10
60002541,4,6000254,1,0,0,1,1,3,0
60002541,5,6000254,2,4,0,1,1,3,10
60002561,1,6000256,3,5,2,1,2,3,9
60002561,2,6000256,2,10,0,1,2,3,9
60002561,3,6000256,1,11,0,1,2,3,9
60002561,4,6000256,1,5,0,1,2,3,10
60002561,5,6000256,1,0,0,1,2,3,0
60002571,1,6000257,3,7,0,1,1,3,8
60002581,1,6000258,2,5,0,1,2,1,9
60002581,2,6000258,2,5,0,1,2,1,8
60002581,3,6000258,1,0,0,1,2,1,8
60002581,4,6000258,1,0,0,1,2,1,0
60002591,1,6000259,3,4,2,1,2,1,7
60002591,2,6000259,2,4,0,1,2,1,6
60002591,3,6000259,1,3,2,1,2,1,7
60002601,1,6000260,3,3,0,1,1,1,8
60002602,1,6000260,2,5,0,1,1,1,5
60002602,2,6000260,2,0,0,1,1,1,0
60002611,1,6000261,3,4,2,1,2,1,6
60002611,2,6000261,2,5,0,1,2,1,6
60002611,3,6000261,1,0,0,1,2,1,0
60002621,1,6000262,2,5,2,1,1,1,8
60002621,2,6000262,2,5,0,1,1,1,7
60002621,3,6000262,1,0,0,1,1,1,0
60002631,1,6000263,3,1,0,1,1,1,8
60002631,2,6000263,1,3,2,1,1,1,9
60002631,3,6000263,1,1,1,1,1,1,8
60002631,4,6000263,1,3,0,1,1,1,8
60002631,5,6000263,1,0,0,1,1,1,0
60002631,6,6000263,1,0,0,1,1,1,0
60002631,7,6000263,1,0,0,1,1,1,0
60002641,1,6000264,3,4,0,1,2,1,3
60002641,2,6000264,3,4,0,1,2,1,1
60002651,1,6000265,2,4,0,1,1,1,8
60002651,2,6000265,2,5,0,1,1,1,8
60002651,3,6000265,1,0,0,1,1,1,0
60002651,4,6000265,1,0,0,1,1,1,0
60002661,1,6000266,3,3,0,1,1,1,7
60002661,2,6000266,1,3,2,1,1,1,5
60002671,1,6000267,3,3,0,1,2,1,7
60002671,2,6000267,2,3,0,1,2,1,8
60002671,3,6000267,1,5,0,1,2,1,4
60002671,4,6000267,1,0,0,1,2,1,8
60002671,5,6000267,1,0,0,1,2,1,0
60002681,1,6000268,2,3,2,1,2,1,6
60002681,2,6000268,2,4,2,1,2,1,7
60002691,1,6000269,2,3,0,1,2,1,0
60002691,2,6000269,2,3,0,1,2,1,4
60002691,3,6000269,2,3,0,1,2,1,8
60002691,4,6000269,2,3,0,1,2,1,8
60002691,5,6000269,1,0,0,1,2,1,8
60002691,6,6000269,2,3,0,1,2,1,0
60002691,7,6000269,1,0,0,1,2,1,0
60002691,8,6000269,1,0,0,1,2,1,0
60002691,9,6000269,1,0,0,1,2,1,0
60002701,1,6000270,3,11,0,1,6,1,10
60002701,2,6000270,3,3,2,1,6,1,10
60002711,1,6000271,2,5,0,1,1,1,9
60002711,2,6000271,2,0,0,1,1,1,8
60002711,3,6000271,2,5,0,1,1,1,7
60002721,1,6000272,2,4,1,1,1,1,7
60002721,2,6000272,1,5,0,1,1,1,7
60002721,3,6000272,1,4,2,1,1,1,8
60002731,1,6000273,3,3,0,1,2,1,8
60002731,2,6000273,2,0,0,1,2,1,6
60002741,1,6000274,3,3,2,1,1,1,7
60002741,2,6000274,1,5,2,1,1,1,8
60002741,3,6000274,1,0,0,1,1,1,0
60002741,4,6000274,1,0,0,1,1,1,0
60002751,1,6000275,3,3,2,1,1,1,8
60002751,2,6000275,3,3,0,1,1,1,8
60002751,3,6000275,1,3,1,1,1,1,8
60002751,4,6000275,1,3,1,1,1,1,8
60002751,5,6000275,1,4,0,1,1,1,8
60002751,6,6000275,3,3,0,1,1,1,7
60002771,1,6000277,2,5,0,1,1,1,8
60002771,2,6000277,1,7,0,1,1,1,8
60002771,3,6000277,1,0,0,1,1,1,0
60002781,1,6000278,2,4,2,1,2,1,7
60002791,1,6000279,2,4,0,1,2,1,7
60002791,2,6000279,2,0,0,1,2,1,8
60002791,3,6000279,1,0,0,1,2,1,0
60002801,1,6000280,2,7,0,1,2,1,10
60002801,2,6000280,2,3,0,1,2,1,10
60002801,3,6000280,1,0,0,1,2,1,0
60002801,4,6000280,2,5,0,1,2,1,10
60002801,5,6000280,1,0,0,1,2,1,0
60002801,6,6000280,2,5,0,1,2,1,10
60002811,1,6000281,2,5,0,1,1,1,5
60002811,2,6000281,2,7,0,1,1,1,8
60002811,3,6000281,1,0,0,1,1,1,0
60002821,1,6000282,2,5,0,1,1,1,7
60002821,2,6000282,2,3,1,1,1,1,9
60002821,3,6000282,1,4,0,1,1,1,8
60002821,4,6000282,1,5,0,1,1,1,8
60002821,5,6000282,1,5,1,1,1,1,8
60002831,1,6000283,3,3,0,1,6,1,8
60002831,2,6000283,1,3,1,1,6,1,7
60002831,3,6000283,2,5,0,1,6,1,7
60002831,4,6000283,1,4,0,1,6,1,8
60002831,5,6000283,1,1,0,1,6,1,0
60002831,6,6000283,1,0,0,1,6,1,0
60002841,1,6000284,3,5,1,1,1,1,9
60002841,2,6000284,2,5,0,1,1,1,9
60002841,3,6000284,1,7,0,1,1,1,9
60002841,4,6000284,1,0,0,1,1,1,0
60002851,1,6000285,2,5,0,1,1,1,8
60002851,2,6000285,2,4,0,1,1,1,8
60002851,3,6000285,1,0,0,1,1,1,0
60002851,4,6000285,1,0,0,1,1,1,0
60002871,1,6000287,2,5,2,1,1,1,7
60002871,2,6000287,2,4,0,1,1,1,7
60002871,3,6000287,1,0,0,1,1,1,8
60002871,4,6000287,1,0,0,1,1,1,0
60002881,1,6000288,2,5,0,1,1,1,8
60002891,1,6000289,2,0,0,1,2,1,8
60002901,1,6000290,2,5,1,1,6,2,8
60002901,2,6000290,2,5,0,1,6,2,7
60002901,3,6000290,2,5,0,1,6,2,7
60002901,4,6000290,1,0,0,1,6,2,0
60002901,5,6000290,1,0,0,1,6,2,0
60002901,6,6000290,3,1,0,1,6,2,7
60002911,1,6000291,2,0,0,1,2,1,7
60002911,2,6000291,1,0,0,1,2,1,0
60002921,1,6000292,2,5,0,1,6,1,8
60002921,2,6000292,2,5,0,1,6,1,8
60002921,3,6000292,1,0,0,1,6,1,0
60002931,1,6000293,2,5,0,1,2,1,8
60002931,2,6000293,1,0,0,1,2,1,0
60002931,3,6000293,2,5,2,2,2,1,8
60002931,4,6000293,2,5,0,1,2,1,6
60002941,1,6000294,3,3,0,1,2,2,10
60002941,2,6000294,3,4,0,1,2,2,10
60002951,1,6000295,3,9,0,1,1,2,10
60002951,2,6000295,2,5,1,1,1,2,8
60002951,3,6000295,1,0,2,2,1,2,10
60002961,1,6000296,2,4,0,1,2,2,10
60002961,2,6000296,2,5,0,1,2,2,7
60002961,3,6000296,1,0,0,1,2,2,0
60002961,4,6000296,1,0,0,1,2,2,0
60002971,1,6000297,3,3,0,1,2,2,10
60002971,2,6000297,2,11,0,1,2,2,10
60002981,1,6000298,2,3,2,1,1,2,10
60002981,2,6000298,3,0,0,1,1,2,10
60002991,1,6000299,3,1,0,1,1,2,4
60003001,1,6000300,2,5,0,1,2,3,8
60003001,2,6000300,2,5,0,1,2,3,10
60003001,3,6000300,1,0,0,1,2,3,0
60003011,1,6000301,2,5,0,1,2,3,10
60003011,2,6000301,2,3,0,1,2,3,10
60003011,3,6000301,1,0,0,1,2,3,0
60003021,1,6000302,2,9,0,1,2,3,10
60003021,2,6000302,3,11,0,1,2,3,9
60003031,1,6000303,1,4,2,1,2,3,4
60003031,2,6000303,2,5,2,1,2,3,7
60003031,3,6000303,3,1,0,1,2,3,6
60003031,4,6000303,2,4,0,1,2,3,10
60003031,5,6000303,2,7,0,1,2,3,8
60003041,1,6000304,2,13,0,1,2,3,8
60003041,2,6000304,1,0,0,1,2,3,0
60003051,1,6000305,2,1,2,1,1,2,10
60003061,1,6000306,2,5,0,1,2,2,10
60003061,2,6000306,2,5,2,1,2,2,10
60003061,3,6000306,1,0,0,1,2,2,0
60003071,1,6000307,2,3,0,1,1,2,5
60003071,2,6000307,3,5,0,1,1,2,8
60003072,1,6000307,2,4,0,1,1,2,10
60003072,2,6000307,2,5,0,1,1,2,10
60003072,3,6000307,1,0,0,1,1,2,10
60003072,4,6000307,1,0,0,1,1,2,0
60003081,1,6000308,3,3,0,1,2,2,10
60003081,2,6000308,2,3,0,1,2,2,10
60003091,1,6000309,2,5,2,1,2,2,7
60003091,2,6000309,1,0,0,1,2,2,0
60003101,1,6000310,2,3,2,1,1,2,7
60003111,1,6000311,3,5,2,1,1,2,6
60003111,2,6000311,1,0,0,1,1,2,0
60003111,3,6000311,1,0,0,1,1,2,0
60003112,1,6000311,3,5,2,1,1,2,7
60003112,2,6000311,1,0,0,1,1,2,0
60003112,3,6000311,1,0,0,1,1,2,0
60003121,1,6000312,3,3,2,1,2,2,10
60003121,2,6000312,3,3,2,1,2,2,10
60003121,3,6000312,1,4,2,1,2,2,10
60003121,4,6000312,3,1,0,1,2,2,7
60003131,1,6000313,3,3,2,1,2,2,8
60003131,2,6000313,1,0,2,1,2,2,4
60003131,3,6000313,3,3,0,1,2,2,8
60003141,1,6000314,3,5,0,1,1,1,10
60003141,2,6000314,2,5,0,1,1,1,10
60003141,3,6000314,1,0,0,1,1,1,0
60003151,1,6000315,3,3,0,1,1,1,10
60003151,2,6000315,1,5,0,1,1,1,2
60003151,3,6000315,1,5,0,1,1,1,10
60003161,1,6000316,2,3,0,1,1,1,10
60003161,2,6000316,2,0,0,1,1,1,0
60003171,1,6000317,3,9,0,1,2,1,9
60003171,2,6000317,2,5,2,1,2,1,7
60003181,1,6000318,3,3,0,1,1,1,5
60003181,2,6000318,2,3,2,1,1,1,8
60003182,1,6000318,2,9,0,1,1,1,8
60003182,2,6000318,2,5,0,1,1,1,8
60003182,3,6000318,1,0,0,1,1,1,0
60003191,1,6000319,3,4,0,1,1,1,10
60003191,2,6000319,2,7,0,1,1,1,6
60003191,3,6000319,2,7,2,1,1,1,6
60003191,4,6000319,1,0,0,1,1,1,0
60003191,5,6000319,1,0,0,1,1,1,0
60003191,6,6000319,1,0,0,1,1,1,0
60003201,1,6000320,2,4,0,1,1,1,5
60003201,2,6000320,1,0,0,1,1,1,0
60003211,1,6000321,2,5,0,1,1,1,10
60003211,2,6000321,2,5,0,1,1,1,10
60003211,3,6000321,1,0,0,1,1,1,0
60003211,4,6000321,1,0,0,1,1,1,0
60003221,1,6000322,3,3,0,1,1,1,10
60003221,2,6000322,3,4,2,1,1,1,10
60003221,3,6000322,1,5,0,1,1,1,8
60003221,4,6000322,1,0,0,1,1,1,0
60003231,1,6000323,2,5,0,1,1,1,6
60003231,2,6000323,2,0,0,1,1,1,3
60003231,3,6000323,1,0,0,1,1,1,9
60003231,4,6000323,1,0,0,1,1,1,0
60003241,1,6000324,2,5,0,1,1,1,10
60003241,2,6000324,2,7,0,1,1,1,10
60003241,3,6000324,1,0,0,1,1,1,0
60003241,4,6000324,1,0,0,1,1,1,0
60003251,1,6000325,2,9,0,1,2,1,10
60003251,2,6000325,3,7,0,1,2,1,9
60003251,3,6000325,1,9,0,1,2,1,9
60003251,4,6000325,1,0,0,1,2,1,0
60003251,5,6000325,2,0,0,1,2,1,10
60003261,1,6000326,2,9,0,1,2,1,10
60003261,2,6000326,1,0,0,1,2,1,0
60003271,1,6000327,2,3,2,1,1,1,10
60003271,2,6000327,2,5,0,1,1,1,8
60003271,3,6000327,1,7,1,1,1,1,8
60003271,4,6000327,1,5,0,1,1,1,9
60003281,1,6000328,3,5,0,1,1,1,10
60003281,2,6000328,2,0,0,1,1,1,10
60003281,3,6000328,3,3,0,1,1,1,8
60003301,1,6000330,2,5,2,2,1,1,5
60003301,2,6000330,1,0,0,1,1,1,0
60003301,3,6000330,1,0,0,1,1,1,0
60003301,4,6000330,1,0,0,1,1,1,0
60003311,1,6000331,3,4,0,1,2,1,10
60003311,2,6000331,3,4,2,1,2,1,8
60003311,3,6000331,1,0,0,1,2,1,0
60003321,1,6000332,3,3,0,1,1,1,5
60003321,2,6000332,1,5,0,1,1,1,8
60003321,3,6000332,2,0,0,1,1,1,0
60003331,1,6000333,2,4,0,1,2,2,7
60003331,2,6000333,3,3,0,1,2,2,5
60003331,3,6000333,1,3,0,1,2,2,9
60003341,1,6000334,2,5,0,1,1,1,9
60003341,2,6000334,2,5,0,1,1,1,8
60003341,3,6000334,1,0,0,1,1,1,0
60003341,4,6000334,1,0,0,1,1,1,0
60003341,5,6000334,1,0,0,1,1,1,0
60003351,1,6000335,2,5,2,1,1,1,9
60003361,1,6000336,3,3,2,1,1,2,0
60003381,1,6000338,2,4,0,1,2,2,10
60003381,2,6000338,2,4,0,1,2,2,4
60003381,3,6000338,1,5,2,1,2,2,10
60003381,4,6000338,1,0,0,1,2,2,0
60003381,5,6000338,1,0,0,1,2,2,0
60003391,1,6000339,2,7,0,1,1,2,8
60003391,2,6000339,2,5,0,1,1,2,8
60003391,3,6000339,1,0,0,1,1,2,0
60003391,4,6000339,1,0,0,1,1,2,0
60003401,1,6000340,2,3,2,1,1,2,10
60003401,2,6000340,2,5,0,1,1,2,10
60003401,3,6000340,1,0,0,1,1,2,0
60003401,4,6000340,1,0,0,1,1,2,0
60003411,1,6000341,3,5,0,1,6,3,10
60003421,1,6000342,3,5,0,1,1,3,10
60003421,2,6000342,2,5,0,1,1,3,10
60003421,3,6000342,1,0,0,1,1,3,8
60003421,4,6000342,2,0,0,1,1,3,0
60003421,5,6000342,2,0,0,1,1,3,0
60003431,1,6000343,2,4,2,1,1,3,10
60003431,2,6000343,2,4,0,1,1,3,5
60003431,3,6000343,1,11,1,1,1,3,10
60003431,4,6000343,1,0,2,1,1,3,9
60003431,5,6000343,1,0,0,1,1,3,9
60003431,6,6000343,1,0,0,1,1,3,0
60003441,1,6000344,2,5,2,1,1,3,9
60003441,2,6000344,2,3,0,1,1,3,10
60003441,3,6000344,1,10,0,1,1,3,10
60003441,4,6000344,1,0,0,1,1,3,10
60003451,1,6000345,3,3,0,1,6,3,7
60003451,2,6000345,3,3,0,1,6,3,8
60003451,3,6000345,2,5,0,1,6,3,7
60003461,1,6000346,2,5,0,1,1,3,10
60003471,1,6000347,3,7,0,1,2,3,6
60003471,2,6000347,3,11,0,1,2,3,10
60003471,3,6000347,1,10,2,1,2,3,8
60003471,4,6000347,1,13,0,1,2,3,9
60003471,5,6000347,1,0,0,1,2,3,0
60003471,6,6000347,2,0,0,1,2,3,0
60003481,1,6000348,3,4,2,2,2,1,8
60003481,2,6000348,3,3,0,1,2,1,8
60003481,3,6000348,1,1,2,2,2,1,7
60003481,4,6000348,1,3,2,1,2,1,7
60003491,1,6000349,2,8,0,1,1,1,10
60003491,2,6000349,2,5,0,1,1,1,10
60003501,1,6000350,3,3,0,1,1,1,10
60003501,2,6000350,3,3,0,1,1,1,5
60003501,3,6000350,1,5,0,1,1,1,9
60003501,4,6000350,1,0,0,1,1,1,7
60003511,1,6000351,2,4,0,1,1,1,10
60003511,2,6000351,1,4,0,1,1,1,10
60003511,3,6000351,1,0,0,1,1,1,0
60003511,4,6000351,1,0,0,1,1,1,0
60003521,1,6000352,2,5,0,1,1,1,8
60003521,2,6000352,2,4,2,1,1,1,7
60003521,3,6000352,1,4,0,2,1,1,7
60003521,4,6000352,1,3,0,1,1,1,8
60003521,5,6000352,1,0,0,1,1,1,7
60003521,6,6000352,1,0,0,1,1,1,0
60003531,1,6000353,3,3,0,1,1,1,10
60003541,1,6000354,3,3,2,1,2,1,6
60003541,2,6000354,3,3,0,1,2,1,8
60003541,3,6000354,1,3,0,1,2,1,0
60003551,1,6000355,3,3,2,1,1,1,8
60003551,2,6000355,1,1,0,1,1,1,9
60003551,3,6000355,1,4,2,1,1,1,9
60003551,4,6000355,1,0,0,1,1,1,0
60003551,5,6000355,1,1,0,1,1,1,0
60003551,6,6000355,1,0,0,1,1,1,0
60003561,1,6000356,2,1,0,1,1,1,10
60003571,1,6000357,2,0,2,1,1,1,8
60003571,2,6000357,2,5,0,1,1,1,9
60003571,3,6000357,1,0,0,1,1,1,0
60003581,1,6000358,2,4,0,1,1,3,7
60003591,1,6000359,3,4,0,1,2,3,10
60003601,1,6000360,1,3,0,1,1,3,10
60003601,2,6000360,3,3,0,1,1,3,10
60003601,3,6000360,2,3,0,1,1,3,6
60003611,1,6000361,3,5,0,1,2,3,10
60003611,2,6000361,1,7,1,1,2,3,8
60003621,1,6000362,2,3,0,1,1,3,8
60003621,2,6000362,1,4,2,1,1,3,9
60003621,3,6000362,1,0,0,1,1,3,10
60003631,1,6000363,2,3,1,1,1,3,10
60003631,2,6000363,2,5,0,1,1,3,8
60003641,1,6000364,3,5,2,1,1,1,10
60003651,1,6000365,3,1,0,1,2,1,5
60003651,2,6000365,1,5,0,1,2,1,9
60003651,3,6000365,3,3,0,1,2,1,9
60003651,4,6000365,1,1,0,1,2,1,0
60003661,1,6000366,3,3,0,1,2,1,10
60003662,1,6000366,2,3,2,2,1,1,6
60003671,1,6000367,3,3,2,1,1,1,10
60003671,2,6000367,3,3,0,1,1,1,10
60003681,1,6000368,3,1,0,2,1,1,10
60003681,2,6000368,1,4,0,1,1,1,10
60003681,3,6000368,1,0,0,1,1,1,0
60003681,4,6000368,1,0,0,2,1,1,0
60003691,1,6000369,3,3,0,1,2,1,3
60003691,2,6000369,2,3,0,1,2,1,2
60003691,3,6000369,1,1,0,1,2,1,9
60003691,4,6000369,1,7,1,1,2,1,6
60003691,5,6000369,1,0,0,1,2,1,0
60003711,1,6000371,3,4,0,1,1,1,5
60003711,2,6000371,2,0,0,1,1,1,10
60003721,1,6000372,2,3,1,1,1,1,5
60003721,2,6000372,2,3,1,1,1,1,10
60003721,3,6000372,1,0,0,1,1,1,10
60003731,1,6000373,2,4,2,1,1,1,10
60003731,2,6000373,2,5,0,1,1,1,10
60003731,3,6000373,1,0,0,1,1,1,0
60003741,1,6000374,2,5,0,1,2,1,10
60003741,2,6000374,1,0,0,1,2,1,10
60003741,3,6000374,1,0,0,1,2,1,10
60003741,4,6000374,1,0,0,1,2,1,10
60003741,5,6000374,1,0,0,1,2,1,0
60003751,1,6000375,3,1,0,1,1,1,10
60003751,2,6000375,2,3,0,1,1,1,7
60003751,3,6000375,2,5,0,1,1,1,7
60003761,1,6000376,3,3,0,1,2,1,6
60003761,2,6000376,3,3,0,1,2,1,6
60003761,3,6000376,1,3,0,1,2,1,10
60003761,4,6000376,1,3,0,1,2,1,9
60003771,1,6000377,3,3,0,2,2,1,10
60003781,1,6000378,2,3,0,1,1,1,5
60003781,2,6000378,2,4,2,2,1,1,5
60003781,3,6000378,1,0,0,1,1,1,0
60003791,1,6000379,2,5,0,1,1,1,8
60003791,2,6000379,1,0,0,1,1,1,0
60003811,1,6000381,2,3,1,1,1,1,10
60003811,2,6000381,2,3,0,1,1,1,10
60003811,3,6000381,1,0,0,2,1,1,0
60003821,1,6000382,3,1,0,1,1,1,2
60003821,2,6000382,3,1,0,1,1,1,8
60003831,1,6000383,2,5,2,2,2,1,8
60003831,2,6000383,1,5,0,2,2,1,5
60003831,3,6000383,2,3,2,1,2,1,3
60003851,1,6000385,1,4,0,1,1,2,5
60003851,2,6000385,1,4,0,1,1,2,10
60003851,3,6000385,2,5,0,1,1,2,8
60003851,4,6000385,1,0,0,1,1,2,0
60003851,5,6000385,3,5,0,1,1,2,2
60003861,1,6000386,3,5,0,1,1,2,10
60003861,2,6000386,2,4,0,1,1,2,9
60003861,3,6000386,1,0,0,1,1,2,0
60003871,1,6000387,3,3,0,1,1,2,10
60003871,2,6000387,3,3,0,1,1,2,10
60003871,3,6000387,1,5,0,1,1,2,6
60003871,4,6000387,1,0,0,1,1,2,0
60003871,5,6000387,1,0,0,1,1,2,0
60003881,1,6000388,2,5,0,1,1,2,7
60003881,2,6000388,2,5,0,1,1,2,9
60003881,3,6000388,1,0,0,1,1,2,0
60003881,4,6000388,1,0,0,1,1,2,0
60003881,5,6000388,3,5,0,1,1,2,10
60003891,1,6000389,3,5,0,1,1,2,8
60003891,2,6000389,1,4,2,1,1,2,9
60003891,3,6000389,1,0,0,2,1,2,0
60003891,4,6000389,2,4,0,1,1,2,9
60003901,1,6000390,2,3,0,2,1,2,10
